id,SKU_ID,Base_ID,Title,Price,Description,Stock,Release_Year,Storage,Screen_Size,Color
19055,19055,96,"FusionTel Quantum - 128GB, 6.1"", Gold",1041.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.1""",Gold
19056,19056,96,"FusionTel Quantum - 128GB, 6.1"", Purple",1041.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.1""",Purple
19057,19057,96,"FusionTel Quantum - 128GB, 6.5"", Black",1071.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.5""",Black
19058,19058,96,"FusionTel Quantum - 128GB, 6.5"", White",1071.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.5""",White
19059,19059,96,"FusionTel Quantum - 128GB, 6.5"", Blue",1071.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.5""",Blue
19060,19060,96,"FusionTel Quantum - 128GB, 6.5"", Red",1071.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.5""",Red
19061,19061,96,"FusionTel Quantum - 128GB, 6.5"", Green",1071.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.5""",Green
19062,19062,96,"FusionTel Quantum - 128GB, 6.5"", Silver",1071.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.5""",Silver
19063,19063,96,"FusionTel Quantum - 128GB, 6.5"", Gold",1071.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.5""",Gold
19064,19064,96,"FusionTel Quantum - 128GB, 6.5"", Purple",1071.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.5""",Purple
19065,19065,96,"FusionTel Quantum - 128GB, 6.7"", Black",1101.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.7""",Black
19066,19066,96,"FusionTel Quantum - 128GB, 6.7"", White",1101.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.7""",White
19067,19067,96,"FusionTel Quantum - 128GB, 6.7"", Blue",1101.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.7""",Blue
19068,19068,96,"FusionTel Quantum - 128GB, 6.7"", Red",1101.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.7""",Red
19069,19069,96,"FusionTel Quantum - 128GB, 6.7"", Green",1101.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.7""",Green
19070,19070,96,"FusionTel Quantum - 128GB, 6.7"", Silver",1101.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.7""",Silver
19071,19071,96,"FusionTel Quantum - 128GB, 6.7"", Gold",1101.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.7""",Gold
19072,19072,96,"FusionTel Quantum - 128GB, 6.7"", Purple",1101.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"6.7""",Purple
19073,19073,96,"FusionTel Quantum - 128GB, 7.1"", Black",1131.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"7.1""",Black
19074,19074,96,"FusionTel Quantum - 128GB, 7.1"", White",1131.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"7.1""",White
19075,19075,96,"FusionTel Quantum - 128GB, 7.1"", Blue",1131.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"7.1""",Blue
19076,19076,96,"FusionTel Quantum - 128GB, 7.1"", Red",1131.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"7.1""",Red
19077,19077,96,"FusionTel Quantum - 128GB, 7.1"", Green",1131.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"7.1""",Green
19078,19078,96,"FusionTel Quantum - 128GB, 7.1"", Silver",1131.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"7.1""",Silver
19079,19079,96,"FusionTel Quantum - 128GB, 7.1"", Gold",1131.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"7.1""",Gold
19080,19080,96,"FusionTel Quantum - 128GB, 7.1"", Purple",1131.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,128GB,"7.1""",Purple
19081,19081,96,"FusionTel Quantum - 256GB, 5.8"", Black",1061.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"5.8""",Black
19082,19082,96,"FusionTel Quantum - 256GB, 5.8"", White",1061.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"5.8""",White
19083,19083,96,"FusionTel Quantum - 256GB, 5.8"", Blue",1061.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"5.8""",Blue
19084,19084,96,"FusionTel Quantum - 256GB, 5.8"", Red",1061.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"5.8""",Red
19085,19085,96,"FusionTel Quantum - 256GB, 5.8"", Green",1061.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"5.8""",Green
19086,19086,96,"FusionTel Quantum - 256GB, 5.8"", Silver",1061.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"5.8""",Silver
19087,19087,96,"FusionTel Quantum - 256GB, 5.8"", Gold",1061.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"5.8""",Gold
19088,19088,96,"FusionTel Quantum - 256GB, 5.8"", Purple",1061.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"5.8""",Purple
19089,19089,96,"FusionTel Quantum - 256GB, 6.1"", Black",1091.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.1""",Black
19090,19090,96,"FusionTel Quantum - 256GB, 6.1"", White",1091.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.1""",White
19091,19091,96,"FusionTel Quantum - 256GB, 6.1"", Blue",1091.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.1""",Blue
19092,19092,96,"FusionTel Quantum - 256GB, 6.1"", Red",1091.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.1""",Red
19093,19093,96,"FusionTel Quantum - 256GB, 6.1"", Green",1091.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.1""",Green
19094,19094,96,"FusionTel Quantum - 256GB, 6.1"", Silver",1091.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.1""",Silver
19095,19095,96,"FusionTel Quantum - 256GB, 6.1"", Gold",1091.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.1""",Gold
19096,19096,96,"FusionTel Quantum - 256GB, 6.1"", Purple",1091.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.1""",Purple
19097,19097,96,"FusionTel Quantum - 256GB, 6.5"", Black",1121.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.5""",Black
19098,19098,96,"FusionTel Quantum - 256GB, 6.5"", White",1121.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.5""",White
19099,19099,96,"FusionTel Quantum - 256GB, 6.5"", Blue",1121.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.5""",Blue
19100,19100,96,"FusionTel Quantum - 256GB, 6.5"", Red",1121.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.5""",Red
19101,19101,96,"FusionTel Quantum - 256GB, 6.5"", Green",1121.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.5""",Green
19102,19102,96,"FusionTel Quantum - 256GB, 6.5"", Silver",1121.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.5""",Silver
19103,19103,96,"FusionTel Quantum - 256GB, 6.5"", Gold",1121.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.5""",Gold
19104,19104,96,"FusionTel Quantum - 256GB, 6.5"", Purple",1121.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.5""",Purple
19105,19105,96,"FusionTel Quantum - 256GB, 6.7"", Black",1151.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.7""",Black
19106,19106,96,"FusionTel Quantum - 256GB, 6.7"", White",1151.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.7""",White
19107,19107,96,"FusionTel Quantum - 256GB, 6.7"", Blue",1151.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.7""",Blue
19108,19108,96,"FusionTel Quantum - 256GB, 6.7"", Red",1151.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.7""",Red
19109,19109,96,"FusionTel Quantum - 256GB, 6.7"", Green",1151.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.7""",Green
19110,19110,96,"FusionTel Quantum - 256GB, 6.7"", Silver",1151.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.7""",Silver
19111,19111,96,"FusionTel Quantum - 256GB, 6.7"", Gold",1151.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.7""",Gold
19112,19112,96,"FusionTel Quantum - 256GB, 6.7"", Purple",1151.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"6.7""",Purple
19113,19113,96,"FusionTel Quantum - 256GB, 7.1"", Black",1181.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"7.1""",Black
19114,19114,96,"FusionTel Quantum - 256GB, 7.1"", White",1181.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"7.1""",White
19115,19115,96,"FusionTel Quantum - 256GB, 7.1"", Blue",1181.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"7.1""",Blue
19116,19116,96,"FusionTel Quantum - 256GB, 7.1"", Red",1181.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"7.1""",Red
19117,19117,96,"FusionTel Quantum - 256GB, 7.1"", Green",1181.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"7.1""",Green
19118,19118,96,"FusionTel Quantum - 256GB, 7.1"", Silver",1181.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"7.1""",Silver
19119,19119,96,"FusionTel Quantum - 256GB, 7.1"", Gold",1181.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"7.1""",Gold
19120,19120,96,"FusionTel Quantum - 256GB, 7.1"", Purple",1181.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,256GB,"7.1""",Purple
19121,19121,96,"FusionTel Quantum - 512GB, 5.8"", Black",1111.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"5.8""",Black
19122,19122,96,"FusionTel Quantum - 512GB, 5.8"", White",1111.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"5.8""",White
19123,19123,96,"FusionTel Quantum - 512GB, 5.8"", Blue",1111.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"5.8""",Blue
19124,19124,96,"FusionTel Quantum - 512GB, 5.8"", Red",1111.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"5.8""",Red
19125,19125,96,"FusionTel Quantum - 512GB, 5.8"", Green",1111.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"5.8""",Green
19126,19126,96,"FusionTel Quantum - 512GB, 5.8"", Silver",1111.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"5.8""",Silver
19127,19127,96,"FusionTel Quantum - 512GB, 5.8"", Gold",1111.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"5.8""",Gold
19128,19128,96,"FusionTel Quantum - 512GB, 5.8"", Purple",1111.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"5.8""",Purple
19129,19129,96,"FusionTel Quantum - 512GB, 6.1"", Black",1141.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.1""",Black
19130,19130,96,"FusionTel Quantum - 512GB, 6.1"", White",1141.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.1""",White
19131,19131,96,"FusionTel Quantum - 512GB, 6.1"", Blue",1141.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.1""",Blue
19132,19132,96,"FusionTel Quantum - 512GB, 6.1"", Red",1141.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.1""",Red
19133,19133,96,"FusionTel Quantum - 512GB, 6.1"", Green",1141.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.1""",Green
19134,19134,96,"FusionTel Quantum - 512GB, 6.1"", Silver",1141.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.1""",Silver
19135,19135,96,"FusionTel Quantum - 512GB, 6.1"", Gold",1141.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.1""",Gold
19136,19136,96,"FusionTel Quantum - 512GB, 6.1"", Purple",1141.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.1""",Purple
19137,19137,96,"FusionTel Quantum - 512GB, 6.5"", Black",1171.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.5""",Black
19138,19138,96,"FusionTel Quantum - 512GB, 6.5"", White",1171.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.5""",White
19139,19139,96,"FusionTel Quantum - 512GB, 6.5"", Blue",1171.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.5""",Blue
19140,19140,96,"FusionTel Quantum - 512GB, 6.5"", Red",1171.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.5""",Red
19141,19141,96,"FusionTel Quantum - 512GB, 6.5"", Green",1171.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.5""",Green
19142,19142,96,"FusionTel Quantum - 512GB, 6.5"", Silver",1171.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.5""",Silver
19143,19143,96,"FusionTel Quantum - 512GB, 6.5"", Gold",1171.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.5""",Gold
19144,19144,96,"FusionTel Quantum - 512GB, 6.5"", Purple",1171.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.5""",Purple
19145,19145,96,"FusionTel Quantum - 512GB, 6.7"", Black",1201.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.7""",Black
19146,19146,96,"FusionTel Quantum - 512GB, 6.7"", White",1201.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.7""",White
19147,19147,96,"FusionTel Quantum - 512GB, 6.7"", Blue",1201.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.7""",Blue
19148,19148,96,"FusionTel Quantum - 512GB, 6.7"", Red",1201.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.7""",Red
19149,19149,96,"FusionTel Quantum - 512GB, 6.7"", Green",1201.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.7""",Green
19150,19150,96,"FusionTel Quantum - 512GB, 6.7"", Silver",1201.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.7""",Silver
19151,19151,96,"FusionTel Quantum - 512GB, 6.7"", Gold",1201.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.7""",Gold
19152,19152,96,"FusionTel Quantum - 512GB, 6.7"", Purple",1201.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"6.7""",Purple
19153,19153,96,"FusionTel Quantum - 512GB, 7.1"", Black",1231.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"7.1""",Black
19154,19154,96,"FusionTel Quantum - 512GB, 7.1"", White",1231.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"7.1""",White
19155,19155,96,"FusionTel Quantum - 512GB, 7.1"", Blue",1231.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"7.1""",Blue
19156,19156,96,"FusionTel Quantum - 512GB, 7.1"", Red",1231.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"7.1""",Red
19157,19157,96,"FusionTel Quantum - 512GB, 7.1"", Green",1231.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"7.1""",Green
19158,19158,96,"FusionTel Quantum - 512GB, 7.1"", Silver",1231.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"7.1""",Silver
19159,19159,96,"FusionTel Quantum - 512GB, 7.1"", Gold",1231.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"7.1""",Gold
19160,19160,96,"FusionTel Quantum - 512GB, 7.1"", Purple",1231.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,512GB,"7.1""",Purple
19161,19161,96,"FusionTel Quantum - 1TB, 5.8"", Black",1161.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"5.8""",Black
19162,19162,96,"FusionTel Quantum - 1TB, 5.8"", White",1161.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"5.8""",White
19163,19163,96,"FusionTel Quantum - 1TB, 5.8"", Blue",1161.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"5.8""",Blue
19164,19164,96,"FusionTel Quantum - 1TB, 5.8"", Red",1161.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"5.8""",Red
19165,19165,96,"FusionTel Quantum - 1TB, 5.8"", Green",1161.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"5.8""",Green
19166,19166,96,"FusionTel Quantum - 1TB, 5.8"", Silver",1161.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"5.8""",Silver
19167,19167,96,"FusionTel Quantum - 1TB, 5.8"", Gold",1161.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"5.8""",Gold
19168,19168,96,"FusionTel Quantum - 1TB, 5.8"", Purple",1161.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"5.8""",Purple
19169,19169,96,"FusionTel Quantum - 1TB, 6.1"", Black",1191.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.1""",Black
19170,19170,96,"FusionTel Quantum - 1TB, 6.1"", White",1191.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.1""",White
19171,19171,96,"FusionTel Quantum - 1TB, 6.1"", Blue",1191.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.1""",Blue
19172,19172,96,"FusionTel Quantum - 1TB, 6.1"", Red",1191.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.1""",Red
19173,19173,96,"FusionTel Quantum - 1TB, 6.1"", Green",1191.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.1""",Green
19174,19174,96,"FusionTel Quantum - 1TB, 6.1"", Silver",1191.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.1""",Silver
19175,19175,96,"FusionTel Quantum - 1TB, 6.1"", Gold",1191.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.1""",Gold
19176,19176,96,"FusionTel Quantum - 1TB, 6.1"", Purple",1191.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.1""",Purple
19177,19177,96,"FusionTel Quantum - 1TB, 6.5"", Black",1221.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.5""",Black
19178,19178,96,"FusionTel Quantum - 1TB, 6.5"", White",1221.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.5""",White
19179,19179,96,"FusionTel Quantum - 1TB, 6.5"", Blue",1221.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.5""",Blue
19180,19180,96,"FusionTel Quantum - 1TB, 6.5"", Red",1221.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.5""",Red
19181,19181,96,"FusionTel Quantum - 1TB, 6.5"", Green",1221.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.5""",Green
19182,19182,96,"FusionTel Quantum - 1TB, 6.5"", Silver",1221.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.5""",Silver
19183,19183,96,"FusionTel Quantum - 1TB, 6.5"", Gold",1221.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.5""",Gold
19184,19184,96,"FusionTel Quantum - 1TB, 6.5"", Purple",1221.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.5""",Purple
19185,19185,96,"FusionTel Quantum - 1TB, 6.7"", Black",1251.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.7""",Black
19186,19186,96,"FusionTel Quantum - 1TB, 6.7"", White",1251.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.7""",White
19187,19187,96,"FusionTel Quantum - 1TB, 6.7"", Blue",1251.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.7""",Blue
19188,19188,96,"FusionTel Quantum - 1TB, 6.7"", Red",1251.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.7""",Red
19189,19189,96,"FusionTel Quantum - 1TB, 6.7"", Green",1251.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.7""",Green
19190,19190,96,"FusionTel Quantum - 1TB, 6.7"", Silver",1251.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.7""",Silver
19191,19191,96,"FusionTel Quantum - 1TB, 6.7"", Gold",1251.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.7""",Gold
19192,19192,96,"FusionTel Quantum - 1TB, 6.7"", Purple",1251.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"6.7""",Purple
19193,19193,96,"FusionTel Quantum - 1TB, 7.1"", Black",1281.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"7.1""",Black
19194,19194,96,"FusionTel Quantum - 1TB, 7.1"", White",1281.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"7.1""",White
19195,19195,96,"FusionTel Quantum - 1TB, 7.1"", Blue",1281.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"7.1""",Blue
19196,19196,96,"FusionTel Quantum - 1TB, 7.1"", Red",1281.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"7.1""",Red
19197,19197,96,"FusionTel Quantum - 1TB, 7.1"", Green",1281.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"7.1""",Green
19198,19198,96,"FusionTel Quantum - 1TB, 7.1"", Silver",1281.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"7.1""",Silver
19199,19199,96,"FusionTel Quantum - 1TB, 7.1"", Gold",1281.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"7.1""",Gold
19200,19200,96,"FusionTel Quantum - 1TB, 7.1"", Purple",1281.01,"Designed for gamers and power users, this device delivers unmatched speed and performance.",232,2023,1TB,"7.1""",Purple
19201,19201,97,"OmegaCell ProMax - 64GB, 5.8"", Black",346.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"5.8""",Black
19202,19202,97,"OmegaCell ProMax - 64GB, 5.8"", White",346.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"5.8""",White
19203,19203,97,"OmegaCell ProMax - 64GB, 5.8"", Blue",346.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"5.8""",Blue
19204,19204,97,"OmegaCell ProMax - 64GB, 5.8"", Red",346.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"5.8""",Red
19205,19205,97,"OmegaCell ProMax - 64GB, 5.8"", Green",346.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"5.8""",Green
19206,19206,97,"OmegaCell ProMax - 64GB, 5.8"", Silver",346.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"5.8""",Silver
19207,19207,97,"OmegaCell ProMax - 64GB, 5.8"", Gold",346.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"5.8""",Gold
19208,19208,97,"OmegaCell ProMax - 64GB, 5.8"", Purple",346.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"5.8""",Purple
19209,19209,97,"OmegaCell ProMax - 64GB, 6.1"", Black",376.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.1""",Black
19210,19210,97,"OmegaCell ProMax - 64GB, 6.1"", White",376.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.1""",White
19211,19211,97,"OmegaCell ProMax - 64GB, 6.1"", Blue",376.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.1""",Blue
19212,19212,97,"OmegaCell ProMax - 64GB, 6.1"", Red",376.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.1""",Red
19213,19213,97,"OmegaCell ProMax - 64GB, 6.1"", Green",376.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.1""",Green
19214,19214,97,"OmegaCell ProMax - 64GB, 6.1"", Silver",376.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.1""",Silver
19215,19215,97,"OmegaCell ProMax - 64GB, 6.1"", Gold",376.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.1""",Gold
19216,19216,97,"OmegaCell ProMax - 64GB, 6.1"", Purple",376.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.1""",Purple
19217,19217,97,"OmegaCell ProMax - 64GB, 6.5"", Black",406.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.5""",Black
19218,19218,97,"OmegaCell ProMax - 64GB, 6.5"", White",406.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.5""",White
19219,19219,97,"OmegaCell ProMax - 64GB, 6.5"", Blue",406.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.5""",Blue
19220,19220,97,"OmegaCell ProMax - 64GB, 6.5"", Red",406.2,A budget-friendly smartphone with all the features you need.,124,2021,64GB,"6.5""",Red
